,app_id,developer,publisher,description,interface_languages,full_audio_languages,subtitles_languages,english
919,367500,Capcom,Capcom,"Set in a huge open world, Dragon’s Dogma: Dark Arisen presents a rewarding action combat experience.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Traditional Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Traditional Chinese']","(21,253)"
920,985830,Madmind Studio,Madmind Studio,Become a demonic priestess of lust and use her unique skills to take revenge on your enemies. Regain your kingdom making hell tremble under your hooves! Leave no one alive if they won't bend the knee.,"['English', 'Polish', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Turkish', 'Traditional Chinese', 'Hungarian']",['English'],"['English', 'Polish', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Turkish', 'Traditional Chinese', 'Hungarian']","(1,480)"
921,1967260,Secret Base Pte Ltd,Modus Games,"The Double Dragon brothers return in this fresh addition to the iconic beat 'em up franchise. With roguelite elements, every playthrough is a chance at new action. Tag in with 2 of 4 starter characters or unlock 9 additional characters, each with their own special moves and unique playstyles.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Dutch', 'Simplified Chinese', 'Traditional Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Dutch', 'Simplified Chinese', 'Traditional Chinese']",(170)
922,1143810,Hungry Couch Games,tinyBuild,"Become the captain of an airship and explore the world of the skies, gather resources and build powerful weapons, uncover ancient secrets and fight beneath your ship's sails.","['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese']",[],"['English', 'Russian', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese']",(860)
923,848480,Knuckle Cracker,Knuckle Cracker,The unstoppable fluid enemy has returned and destroyed every world in its path! Defend against Creeper as it floods across the 3D terrain in this real time strategy game where the enemy is a fluid.,['English'],[],[],"(2,943)"
924,453090,Texel Raptor,Texel Raptor,Parkitect is a business simulation game that charges you with the construction and management of theme parks! Bringing back the best of classic theme park games with many new features and content on top. Now supports online co-op with up to 8 players!,"['English', 'German', 'Dutch', 'French', 'Russian', 'Simplified Chinese', 'Korean', 'Spanish - Spain', 'Traditional Chinese', 'Italian', 'Portuguese - Brazil']",[],[],"(4,659)"
925,1057090,Moon Studios GmbH,Xbox Game Studios,"Play the critically acclaimed masterpiece. Embark on a new journey in a vast, exotic world where you’ll encounter towering enemies and challenging puzzles on your quest to unravel Ori’s destiny.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish']","(26,472)"
926,1102190,Shiny Shoe,Good Shepherd Entertainment,"Monster Train is a strategic roguelike deck building game with a twist. Set on a train to hell, you’ll use tactical decision making to defend multiple vertical battlegrounds. With real time competitive multiplayer and endless replayability, Monster Train is always on time.","['English', 'French', 'German', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",['English'],"['English', 'French', 'German', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","(12,068)"
927,21690,Capcom,Capcom,"This game is a port of the Games for Windows - Live version that was released in 2009. If you buy the Untold Stories Bundle here on Steam, it will be the same as upgrading to Resident Evil 5 Gold Edition.","['English', 'French', 'German', 'Italian', 'Japanese', 'Spanish - Spain', 'Czech', 'Polish', 'Russian']",['English'],"['English', 'French', 'German', 'Italian', 'Japanese', 'Spanish - Spain', 'Czech', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","(14,070)"
928,1931730,"Fallen Leaf, Black Drakkar Games",Dear Villagers,Fort Solis a riveting story-driven thriller on the Red Planet.,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']",(358)
929,2399730,Forever Entertainment S. A.,Forever Entertainment S. A.,"FRONT MISSION 1st: Remake is an immersive, tactical turn-based RPG, placing you in command of the awe-inspiring Wanzers – powerful military machines.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Traditional Chinese']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Traditional Chinese']",(113)
930,480490,Arkane Studios,Bethesda Softworks,"In Prey, you awaken aboard Talos I, a space station orbiting the moon in the year 2032. You are the key subject of an experiment meant to alter humanity forever – but things have gone terribly wrong. The space station has been overrun by hostile aliens and you are now being hunted.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Japanese', 'Simplified Chinese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Japanese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Japanese', 'Simplified Chinese']","(24,602)"
931,641320,Big Cheese Studio,Big Cheese Studio,"Play one of the best cooking games! Take control of a highly polished, realistic kitchen equipped with all kinds of utensils and stands. Unlock and master over 80 recipes or use dozens of lifelike ingredients to cook everything you like. A simulator spiced up with a dash of real-life physics!","['English', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Polish', 'Russian', 'French', 'Italian', 'Korean', 'Turkish', 'Portuguese - Brazil', 'Japanese']",['English'],"['English', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Polish', 'Russian', 'French', 'Italian', 'Korean', 'Turkish', 'Portuguese - Brazil', 'Japanese']","(7,574)"
932,464920,"Haemimont Games, Abstraction",Paradox Interactive,There will be challenges to overcome. Execute your strategy and improve your colony’s chances of survival while unlocking the mysteries of this alien world. Are you ready? Mars is waiting for you.,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish']",['English'],['Simplified Chinese'],"(13,505)"
933,209650,"Sledgehammer Games, Raven Software",Activision,"Call of Duty®: Advanced Warfare envisions a powerful future, where both technology and tactics have evolved to usher in a new era of combat for the franchise.Power Changes Everything.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","(11,201)"
934,1681600,Subconscious Games,Subconscious Games,"Embark on a delightful 2.5D farming adventure in Cornucopia! Master an innovative NPK compost system, create 200+ recipes, and connect with 50+ NPCs. Enjoy lively festivals, mini-games, and rare cards. Build your dream farm, raise a family, and cherish your pets. Your unforgettable journey awaits!",['English'],[],[],(82)
935,234330,Broken Circle Studios,D3 Go!,"The best in Match 3 puzzle gameplay meets Marvel's biggest Super Heroes and Super Villains with deep RPG leveling, player-vs-player tournaments, Alliances, and much more! It's time to unleash your inner Super Hero and wage war against your enemies!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean']","(2,544)"
936,1920490,"Obsidian Entertainment, Virtuos Games",Private Division,"The Outer Worlds: Spacer’s Choice Edition is the ultimate way to play the award-winning RPG from Obsidian Entertainment and Private Division. Including the base game and all DLC, this remastered masterpiece is the absolute best version of The Outer Worlds.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Polish']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Polish']","(1,034)"
937,1424330,Animal Uprising,Secret Mode,"A 3D pet simulation where you raise your own personal hive of mutating dogs, physically simulated all the way down to their guts! Wobbledogs is a casual and chill sandbox for players of all ages who want to care for their very own virtual pets in a surprising, unique, and stress-free environment.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",['English'],[],"(7,040)"
938,371660,Ubisoft,Ubisoft,"The award-winning Far Cry franchise returns with its innovative open world gameplay, bringing together massive beasts, breathtaking environments, and unpredictable savage encounters. Welcome to the Stone Age, a time of danger and adventure.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese']","(10,337)"
939,1501610,BEHEMUTT,HypeTrain Digital,"Nova Lands is a factory building, exploration, and island management game. Explore, engage in combat, and automate your industry. The planet you’re on is full of mysteries, creatures, people, and things to do. Welcome to your new home amongst the stars!","['English', 'Portuguese - Brazil', 'French', 'Spanish - Spain', 'Russian', 'Thai', 'Vietnamese', 'Italian', 'Japanese', 'Polish', 'Simplified Chinese', 'Turkish', 'German', 'Korean', 'Traditional Chinese']",[],"['English', 'Portuguese - Brazil', 'French', 'Spanish - Spain', 'Russian', 'Thai', 'Vietnamese', 'Italian', 'Japanese', 'Polish', 'Simplified Chinese', 'Turkish', 'German', 'Korean', 'Traditional Chinese']",(544)
940,718850,Triumph Studios,Paradox Interactive,"Age of Wonders: Planetfall is the new strategy game from Triumph Studios, creators of the critically acclaimed Age of Wonders series, bringing all the exciting tactical turn-based combat and in-depth empire building of its predecessors to space in an all-new, sci-fi setting.","['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Japanese', 'Simplified Chinese', 'Korean']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Japanese', 'Simplified Chinese', 'Korean']","(3,421)"
941,962730,Easy Day Studios Pty Ltd,Easy Day Studios Pty Ltd,"Experience unparalleled board control and responsiveness while you skate iconic real-world skate spots. This is the evolution of skateboarding gameplay. With Independent Foot Control and unique physics-based gameplay, skate gamers finally have the expressive controls they have always dreamed of.",['English'],['English'],[],"(12,877)"
942,1076160,Command Development Team,Slitherine Ltd.,"Command: Modern Operations is the next generation in cross-domain modern wargaming. It enables you to simulate every military engagement from post World War II to the present day and beyond. The scale is primarily tactical/operational, although strategic scale operations are also possible.",['English'],[],[],(721)
943,1342330,Eggcode,Eggcode,"Start your own game development studio in 1976. Build your own offices, production facilities and server rooms. Develop the games of your dreams and produce the next next-gen console. Rise from a small garage company to a huge corporation.","['English', 'German', 'Simplified Chinese', 'Turkish', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Hungarian', 'Traditional Chinese', 'Russian', 'Polish', 'Czech', 'Arabic', 'Italian', 'Romanian', 'Japanese', 'Ukrainian', 'Spanish - Latin America', 'Korean', 'Thai']",[],[],"(1,272)"
944,1641700,"SMG Studio, Devm Games",Team17,"Moving Out is back and wackier than ever, and now with ONLINE PLAY! Return to Packmore and use your moving skills across brand new dimensions and some old favourites. Help rebuild Smooth Moves and become an all-star F.A.R.T. (Furniture Arrangement &amp; Relocation Technician)!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Swedish']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Swedish']",(28)
